8/28/19 19:10,thank,you,for,the,support,as,we,make,america,great,again,https://t.co/qkgwrmsgcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/19 12:43,who,changed,the,long,standing,whistleblower,rules,just,before,submittal,of,the,fake,whistleblower,report,drain,the,swamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/19 21:39,https://t.co/j3atzbg7ao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/19 9:20,fiat,chrysler,will,be,adding,more,than,6500,jobs,in,michigan,(detroit,area),doubling,its,hourly,workforce,as,part,of,a,4.5,billion,dollar,investment,thank,you,fiat,chrysler,they,are,all,coming,back,to,the,usa,it’s,where,the,action,is,,,,,,,,,,,,,,,
5/15/19 12:53,thank,you,joe,and,remember,the,brain,is,much,sharper,also,https://t.co/h1fg1grq99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/17/19 11:20,the,democrats,in,congress,are,getting,nothing,done,not,on,drug,pricing,not,on,immigration,not,on,infrastructure,not,on,nothing,sooo,much,opportunity,yet,all,they,want,to,do,is,go,“fishing.”,the,american,people,are,tired,of,the,never,ending,witch,hunt,they,want,results,now,,,,,,,,,
3/17/19 13:44,....to,the,people,that,got,you,there,keep,fighting,for,tucker,and,fight,hard,for,@judgejeanine,your,competitors,are,jealous,-,they,all,want,what,you’ve,got,-,number,one,don’t,hand,it,to,them,on,a,silver,platter,they,can’t,beat,you,you,can,only,beat,yourselves,,,,,,,,,
1/21/19 15:41,rt,@realdonaldtrump,to,all,of,the,great,people,who,are,working,so,hard,for,your,country,and,not,getting,paid,i,say,thank,you,-,you,are,gr…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/26/19 11:29,i,can’t,believe,that,nancy,pelosi’s,district,in,san,francisco,is,in,such,horrible,shape,that,the,city,itself,is,in,violation,of,many,sanitary,&amp,environmental,orders,causing,it,to,owe,the,federal,government,billions,of,dollars,-,and,all,she,works,on,is,impeachment.....,,,,,,,,,,,
1/9/19 20:34,just,left,a,meeting,with,chuck,and,nancy,a,total,waste,of,time,i,asked,what,is,going,to,happen,in,30,days,if,i,quickly,open,things,up,are,you,going,to,approve,border,security,which,includes,a,wall,or,steel,barrier,nancy,said,no,i,said,bye-bye,nothing,else,works,,,,,
8/11/19 21:42,many,incredible,things,are,happening,right,now,for,our,country,after,years,of,being,ripped,off,by,other,nations,on,both,trade,deals,and,the,military,things,are,changing,fast,big,progress,is,being,made,america,is,respected,again,keep,america,great,,,,,,,,,,,,,,,
2/27/19 16:25,rt,@realdonaldtrump,michael,cohen,was,one,of,many,lawyers,who,represented,me,(unfortunately),he,had,other,clients,also,he,was,just,disba…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/19 21:54,the,border,committee,democrats,are,behaving,all,of,a,sudden,irrationally,not,only,are,they,unwilling,to,give,dollars,for,the,obviously,needed,wall,(they,overrode,recommendations,of,border,patrol,experts),but,they,don’t,even,want,to,take,muderers,into,custody,what’s,going,on,,,,,,,,,,,,,
1/26/19 20:52,only,fools,or,people,with,a,political,agenda,don’t,want,a,wall,or,steel,barrier,to,protect,our,country,from,crime,drugs,and,human,trafficking,it,will,happen,-,it,always,does,,,,,,,,,,,,,,,,,,,,,,,,,
10/17/19 12:39,rt,@realdonaldtrump,fake,news,https://t.co/ta8ii8yetp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/12/19 11:04,think,of,it,i,became,president,of,the,united,states,in,one,of,the,most,hard,fought,and,consequential,elections,in,the,history,of,our,great,nation,from,long,before,i,ever,took,office,i,was,under,a,sick,&amp,unlawful,investigation,concerning,what,has,become,known,as,the,russian....,,,,,,,
6/12/19 12:20,rt,@realdonaldtrump,despite,the,phony,witch,hunt,we,will,continue,to,make,america,great,again,thank,you,https://t.co/mxuiolm745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/19 2:16,https://t.co/ft6fqqmyfi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/19 20:15,today,in,florida,@flotus,and,i,were,honored,to,welcome,and,meet,with,leaders,from,the,bahamas,dominican,republic,haiti,jamaica,and,saint,lucia,https://t.co/telfdkiyfc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/19 14:30,i,have,gotten,to,know,president,@jairbolsonaro,well,in,our,dealings,with,brazil,he,is,working,very,hard,on,the,amazon,fires,and,in,all,respects,doing,a,great,job,for,the,people,of,brazil,-,not,easy,he,and,his,country,have,the,full,and,complete,support,of,the,usa,,,,,,
8/16/19 2:52,great,news,tonight,we,broke,the,all-time,attendance,record,previously,held,by,elton,john,at,#snhuarena,in,manchester,new,hampshire,https://t.co/ghvfbka2kz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/28/19 20:45,i,am,pleased,to,announce,that,highly,respected,congressman,john,ratcliffe,of,texas,will,be,nominated,by,me,to,be,the,director,of,national,intelligence,a,former,u.s,attorney,john,will,lead,and,inspire,greatness,for,the,country,he,loves,dan,coats,the,current,director,will....,,,,,,,,,,,
7/17/19 14:16,after,a,ten,year,search,the,so-called,“mastermind”,of,the,mumbai,terror,attacks,has,been,arrested,in,pakistan,great,pressure,has,been,exerted,over,the,last,two,years,to,find,him,,,,,,,,,,,,,,,,,,,,,,,,,,
4/18/19 11:54,the,greatest,political,hoax,of,all,time,crimes,were,committed,by,crooked,dirty,cops,and,dnc/the,democrats.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/19 1:39,cbs,reports,that,in,the,roger,stone,indictment,data,was,“released,during,the,2016,election,to,damage,hillary,clinton.”,oh,really,what,about,the,fake,and,unverified,“dossier”,a,total,phony,conjob,that,was,paid,for,by,crooked,hillary,to,damage,me,and,the,trump,campaign,what...,,,,,,,,,,
10/12/19 14:09,the,deal,i,just,made,with,china,is,by,far,the,greatest,and,biggest,deal,ever,made,for,our,great,patriot,farmers,in,the,history,of,our,country,in,fact,there,is,a,question,as,to,whether,or,not,this,much,product,can,be,produced,our,farmers,will,figure,it,out,thank,you,china,,,
4/3/19 13:26,i,was,never,planning,a,vote,prior,to,the,2020,election,on,the,wonderful,healthcare,package,that,some,very,talented,people,are,now,developing,for,me,&amp,the,republican,party,it,will,be,on,full,display,during,the,election,as,a,much,better,&amp,less,expensive,alternative,to,obamacare...,,,,,,,,
1/11/19 12:05,i,often,said,during,rallies,with,little,variation,that,“mexico,will,pay,for,the,wall.”,we,have,just,signed,a,great,new,trade,deal,with,mexico,it,is,billions,of,dollars,a,year,better,than,the,very,bad,nafta,deal,which,it,replaces,the,difference,pays,for,wall,many,times,over,,,,,,
2/17/19 12:56,the,rigged,and,corrupt,media,is,the,enemy,of,the,people,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/21/19 19:50,https://t.co/jds4zuxxjg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/27/19 13:32,the,democrats,are,now,to,be,known,as,the,do,nothing,party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/18/19 3:51,just,returned,to,the,white,house,from,the,great,state,of,north,carolina,what,a,crowd,and,what,great,people,the,enthusiasm,blows,away,our,rivals,on,the,radical,left,#2020,will,be,a,big,year,for,the,republican,party,,,,,,,,,,,,,,,,,
9/30/19 3:53,rt,@gopleader,these,are,the,most,important,facts,we,have:1,the,whistleblower,wasn't,on,the,call.2,the,ig,didn't,read,the,transcript,be…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/19 20:46,spreading,the,fake,and,totally,discredited,dossier,“is,unfortunately,a,very,dark,stain,against,john,mccain.”,ken,starr,former,independent,counsel,he,had,far,worse,“stains”,than,this,including,thumbs,down,on,repeal,and,replace,after,years,of,campaigning,to,repeal,and,replace,,,,,,,,,,,,,,
2/1/19 14:16,best,january,for,the,dow,in,over,30,years,we,have,by,far,the,strongest,economy,in,the,world,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/21/19 13:17,doral,in,miami,would,have,been,the,best,place,to,hold,the,g-7,and,free,but,too,much,heat,from,the,do,nothing,radical,left,democrats,&amp,their,partner,the,fake,news,media,i’m,surprised,that,they,allow,me,to,give,up,my,"$400,000 ",plus,presidential,salary,we’ll,find,someplace,else,,,,,,
4/21/19 13:55,jobless,claims,in,the,united,states,have,reached,their,lowest,(best),level,in,over,50,years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/5/19 13:15,bad,“actress”,debra,the,mess,messing,is,in,hot,water,she,wants,to,create,a,“blacklist”,of,trump,supporters,&amp,is,being,accused,of,mccarthyism,is,also,being,accused,of,being,a,racist,because,of,the,terrible,things,she,said,about,blacks,and,mental,illness,if,roseanne,barr....,,,,,,,,,
9/26/19 18:13,liddle’,adam,schiff,who,has,worked,unsuccessfully,for,3,years,to,hurt,the,republican,party,and,president,has,just,said,that,the,whistleblower,even,though,he,or,she,only,had,second,hand,information,“is,credible.”,how,can,that,be,with,zero,info,and,a,known,bias,democrat,scam,,,,,,,,,
10/10/19 20:55,wow,thank,you,minneapolis,minnesota,—,on,my,way,#kag2020,https://t.co/czl6gbccxn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/3/19 2:33,a,very,sad,time,for,america,when,the,supreme,court,of,the,united,states,won’t,allow,a,question,of,“is,this,person,a,citizen,of,the,united,states,”,to,be,asked,on,the,#2020,census,going,on,for,a,long,time,i,have,asked,the,department,of,commerce,and,the,department,of,justice....,,,
1/23/19 18:47,the,citizens,of,venezuela,have,suffered,for,too,long,at,the,hands,of,the,illegitimate,maduro,regime,today,i,have,officially,recognized,the,president,of,the,venezuelan,national,assembly,juan,guaido,as,the,interim,president,of,venezuela,https://t.co/witwpig9jk,,,,,,,,,,,,,,,,,,,
8/13/19 20:41,it,always,happens,when,a,conservative,does,even,a,fraction,of,what,chris,cuomo,did,with,his,lunatic,ranting,raving,&amp,cursing,they,get,destroyed,by,the,fake,news,but,when,a,liberal,democrat,like,chris,cuomo,does,it,republicans,immediately,come,to,his,defense,we,never,learn,,,,,,,,,
3/28/19 10:34,fbi,&amp,doj,to,review,the,outrageous,jussie,smollett,case,in,chicago,it,is,an,embarrassment,to,our,nation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/19 3:24,fake,news,is,truly,the,enemy,of,the,people,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/19 19:35,another,activist,obama,appointed,judge,has,just,ruled,against,us,on,a,section,of,the,southern,wall,that,is,already,under,construction,this,is,a,ruling,against,border,security,and,in,favor,of,crime,drugs,and,human,trafficking,we,are,asking,for,an,expedited,appeal,,,,,,,,,,,,
9/28/19 4:09,voter,i.d,is,the,best,way,go,for,it,doug,https://t.co/d0htwp2u59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/19 12:14,rt,@kthopkins,after,a,man,is,hacked,to,death,in,broad,daylight,by,a,syrian,migrant,with,a,samurai,sword,merkel’s,media,says,“differences…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/19 4:14,rt,@abeshinzo,令和初の国賓としてお迎えしたトランプ大統領と千葉でゴルフです。新しい令和の時代も日米同盟をさらに揺るぎないものとしていきたいと考えています。,https://t.co/8ol8790xwy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/26/19 11:02,“general,michael,flynn’s,attorney,is,demanding,that,charges,be,immediately,dropped,after,they,found,that,fbi,agents,manipulated,records,against,him,they,say,that,james,clapper,told,a,reporter,to,“take,a,kill,shot,at,flynn,this,has,been,a,complete,setup,of,michael,flynn....,,,,,,,,,,,,
5/4/19 12:00,so,great,to,watch,this,https://t.co/pyoiljm0pz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/18/19 22:32,i,ask,every,member,of,the,maduro,regime,end,this,nightmare,of,poverty,hunger,and,death,let,your,people,go,set,your,country,free,now,is,the,time,for,all,venezuelan,patriots,to,act,together,as,one,united,people,nothing,could,be,better,for,the,future,of,venezuela,,,,,,,,,
3/19/19 21:28,amazingly,cnn,just,released,a,poll,at,71%,saying,that,the,economy,is,in,the,best,shape,since,2001,18,years,wow,is,cnn,becoming,a,believer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/19 12:08,...agreed,to,testify,it,was,not,necessary,for,me,to,respond,to,statements,made,in,the,“report”,about,me,some,of,which,are,total,bullshit,&amp,only,given,to,make,the,other,person,look,good,(or,me,to,look,bad),this,was,an,illegally,started,hoax,that,never,should,have,happened,a...,,,,,
3/19/19 23:23,thank,you,@jessebwatters,could,not,have,said,it,any,better,myself,https://t.co/hirl10zwzl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/25/19 18:13,wow,“ukraine,whistleblower’s,lead,attorney,donated,to,biden.”,@freebeacon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/19 0:01,....so,interesting,to,see,the,mayor,of,oakland,and,other,sanctuary,cities,not,want,our,currently,“detained,immigrants”,after,release,due,to,the,ridiculous,court,ordered,20,day,rule,if,they,don’t,want,to,serve,our,nation,by,taking,care,of,them,why,should,other,cities,&amp,towns,,,,,,,,,
6/3/19 10:37,just,arrived,in,the,united,kingdom,the,only,problem,is,that,@cnn,is,the,primary,source,of,news,available,from,the,u.s,after,watching,it,for,a,short,while,i,turned,it,off,all,negative,&amp,so,much,fake,news,very,bad,for,u.s,big,ratings,drop,why,doesn’t,owner,@att,do,something,,,,
1/31/19 12:04,so,great,to,watch,&amp,listen,to,all,these,people,who,write,books,&amp,talk,about,my,presidential,campaign,and,so,many,others,things,related,to,winning,and,how,i,should,be,doing,“it.”,as,i,take,it,all,in,i,then,sit,back,look,around,&amp,say,“gee,i’m,in,the,white,house,&amp,they’re,not
4/25/19 11:57,....mueller,was,not,fired,and,was,respectfully,allowed,to,finish,his,work,on,what,i,and,many,others,say,was,an,illegal,investigation,(there,was,no,crime),headed,by,a,trump,hater,who,was,highly,conflicted,and,a,group,of,18,very,angry,democrats,drain,the,swamp,,,,,,,,,,
2/24/19 0:01,“there’s,not,one,shred,of,evidence,that,this,president’s,done,anything,constitutionally,(or,anything,else),wrong.”,graham,ledger,thank,you,graham,so,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/21/19 1:25,to,all,of,the,great,people,who,are,working,so,hard,for,your,country,and,not,getting,paid,i,say,thank,you,-,you,are,great,patriots,we,must,now,work,together,after,decades,of,abuse,to,finally,fix,the,humanitarian,criminal,&amp,drug,crisis,at,our,border,we,will,win,big,,,,,
7/18/19 15:10,most,of,the,ms-13,gang,members,indicted,&amp,arrested,in,l.a,were,illegal,aliens,19,of,22,they,are,said,to,have,killed,many,people,in,the,most,brutal,fashion,they,should,never,have,been,allowed,in,our,country,for,so,long,10,years,we,have,arrested,and,deported,thousands....,,,,,,,
8/29/19 0:35,there,has,never,been,a,time,in,the,history,of,our,country,that,the,media,was,so,fraudulent,fake,or,corrupt,when,the,“age,of,trump”,is,looked,back,on,many,years,from,now,i,only,hope,that,a,big,part,of,my,legacy,will,be,the,exposing,of,massive,dishonesty,in,the,fake,news,,
3/20/19 20:57,really,beautiful,to,see,https://t.co/dkq2tieiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/19 12:49,for,all,of,the,fake,news,sunday,political,shows,whose,bias,&amp,dishonesty,is,greater,than,ever,seen,in,our,country,before,please,inform,your,viewers,that,our,economy,is,setting,records,with,more,people,employed,today,than,at,any,time,in,u.s,history,our,military,which....,,,,,,,,,,
1/18/19 22:51,i,will,be,making,a,major,announcement,concerning,the,humanitarian,crisis,on,our,southern,border,and,the,shutdown,tomorrow,afternoon,at,3,p.m,live,from,the,@whitehouse.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/19 12:02,make,america,great,again,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/19 2:36,the,democrats,should,stop,talking,about,what,i,should,do,with,north,korea,and,ask,themselves,instead,why,they,didn’t,do,“it”,during,eight,years,of,the,obama,administration,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/19 0:48,we’ve,got,nasa,“rocking”,again,great,activity,and,success,congrats,to,spacex,and,all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/19 12:10,keep,america,great,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/18/19 14:54,....of,which,was,squandered,away,or,wasted,never,to,be,seen,again,this,is,more,than,twice,the,amount,given,to,texas,&amp,florida,combined,i,know,the,people,of,puerto,rico,well,and,they,are,great,but,much,of,their,leadership,is,corrupt,&amp,robbing,the,u.s,government,blind,,,,,,,
7/15/19 13:58,.....to,impeach,president,trump,on,day,one,make,them,the,face,of,the,future,of,the,democrat,party,you,will,destroy,the,democrat,party,their,policies,will,destroy,our,country,”,@lindseygrahamsc,need,i,say,more,,,,,,,,,,,,,,,,,,,,,
10/2/19 0:20,the,greatest,witch,hunt,in,the,history,of,our,country,https://t.co/7molu6utce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/26/19 12:18,badly,failing,presidential,candidate,@kamalaharris,will,not,go,to,a,very,wonderful,largely,african,american,event,today,because,yesterday,i,recieved,a,major,award,at,the,same,event,for,being,able,to,produce,&amp,sign,into,law,major,criminal,justice,reform,legislation,which,will..,,,,,,,,,,,,,
7/27/19 11:14,....as,proven,last,week,during,a,congressional,tour,the,border,is,clean,efficient,&amp,well,run,just,very,crowded,cumming,district,is,a,disgusting,rat,and,rodent,infested,mess,if,he,spent,more,time,in,baltimore,maybe,he,could,help,clean,up,this,very,dangerous,&amp,filthy,place,,,,,,,,,
7/10/19 2:07,https://t.co/4c8wlqzrlf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/19 11:11,“no,president,in,history,has,endured,such,vicious,personal,attacks,by,political,opponents,still,the,president’s,record,is,unparalleled.”,@loudobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/29/19 11:26,al,sharpton,would,always,ask,me,to,go,to,his,events,he,would,say,“it’s,a,personal,favor,to,me.”,seldom,but,sometimes,i,would,go,it,was,fine,he,came,to,my,office,in,t.t,during,the,presidential,campaign,to,apologize,for,the,way,he,was,talking,about,me,just,a,conman,at,work,,
4/7/19 13:50,looks,like,bob,mueller’s,team,of,13,trump,haters,&amp,angry,democrats,are,illegally,leaking,information,to,the,press,while,the,fake,news,media,make,up,their,own,stories,with,or,without,sources,-,sources,no,longer,matter,to,our,corrupt,&amp,dishonest,mainstream,media,they,are,a,joke,,,,,,,,
4/21/19 14:23,can,you,believe,that,i,had,to,go,through,the,worst,and,most,corrupt,political,witch,hunt,in,the,history,of,the,united,states,(no,collusion),when,it,was,the,“other,side”,that,illegally,created,the,diversionary,&amp,criminal,event,and,even,spied,on,my,campaign,disgraceful,,,,,,,,,,
2/25/19 12:58,i,hope,our,great,republican,senators,don’t,get,led,down,the,path,of,weak,and,ineffective,border,security,without,strong,borders,we,don’t,have,a,country,-,and,the,voters,are,on,board,with,us,be,strong,and,smart,don’t,fall,into,the,democrats,“trap”,of,open,borders,and,crime,,,,,,,
4/4/19 17:53,welcome,back,joe,https://t.co/b2nbbsx3sx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/19 12:03,mexico,has,agreed,to,immediately,begin,buying,large,quantities,of,agricultural,product,from,our,great,patriot,farmers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/28/19 21:02,rt,@gopleader,it’s,been,34,days,since,nancy,pelosi,unilaterally,declared,her,impeachment,inquiry,today’s,backtracking,is,an,admission,t…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/28/19 11:39,speaking,of,failing,badly,has,anyone,seen,what,is,happening,to,nancy,pelosi’s,district,in,san,francisco,it,is,not,even,recognizeable,lately,something,must,be,done,before,it,is,too,late,the,dems,should,stop,wasting,time,on,the,witch,hunt,hoax,and,start,focusing,on,our,country,,,,,,,,
8/14/19 2:38,great,interview,of,ron,vitiello,former,acting,ice,director,by,@jessebwatters,on,@foxnews,about,all,of,the,work,that,is,being,(&amp,has,been),done,on,our,southern,border,thanks,ron,terrific,job,now,if,only,the,democrats,would,fix,the,loopholes,&amp,asylum.,,,,,,,,,,,,,
10/8/19 18:54,the,u.s,border,is,secure,https://t.co/h9epupl1us,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/19 1:35,rt,@dancrenshawtx,we,reached,a,new,low,in,deceitful,politics,today,the,lies,about,protection,for,pre-existing,conditions,continue,th…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/19 0:16,@foxnews,poll,a,majority,of,americans,want,the,democrats,to,stop,investigating,president,trump,the,mueller,report,said,very,strongly,no,collusion,which,led,to,no,obstruction,the,dems,can’t,get,over,2016,or,the,conclusive,mueller,findings,they,are,now,,,,,,,,,,,,,,,,
7/10/19 15:06,....serving,and,doing,a,great,job,as,your,president,(including,accepting,zero,salary,).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/19 19:32,rt,@diamondandsilk,remember,when,anna,navarro,referred,to,don,jr,as,fredo,while,filing,her,nails,on,the,@chriscuomo,show,i,don't,rememb…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/11/19 3:41,#americafirst,#maga🇺🇸,https://t.co/ae51wfeld0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/16/19 12:17,“what’s,happening,to,justice,kavanaugh,is,a,disgrace,this,guy,is,not,a,good,man,he,is,a,great,man,he,has,to,go,to,his,church,with,his,family,while,these,terrible,reports,are,being,written,about,him,a,disgrace,”,dan,bongino,@foxandfriends,,,,,,,,,,,,
9/11/19 3:11,.@cnn,&amp,@msnbc,were,all,set,to,have,a,big,victory,until,dan,bishop,won,north,carolina,9,now,you,will,hear,them,barely,talk,about,or,cover,the,race,fake,news,never,wins,,,,,,,,,,,,,,,,,,,,,,,
10/8/19 4:14,rt,@stevescalise,this,entire,process,has,been,a,scam.dems,now,plan,to,only,allow,themselves,and,their,staff,to,know,the,whistleblower’s…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/18/19 11:21,european,markets,rose,on,comments,(unfair,to,u.s.),made,today,by,mario,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/19 16:16,rt,@craigcaplan,senate,failed,in,three,separate,attempts,to,override,president,trump's,vetoes,of,resolutions,blocking,us,arms,sales,to,sau…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/19 1:41,kevin,hassett,who,has,done,such,a,great,job,for,me,and,the,administration,will,be,leaving,shortly,his,very,talented,replacement,will,be,named,as,soon,as,i,get,back,to,the,u.s,i,want,to,thank,kevin,for,all,he,has,done,-,he,is,a,TRUE,friend,,,,,,,
6/2/19 1:58,the,truth,the,witch,hunt,is,dead,thank,you,@marcthiessen,https://t.co/mykasenbs7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
